x1,x2,y
188.86461500915905,178.25861096253425,1
204.77380916330202,192.99995345199474,1
245.06393302813478,142.17920231161787,1
269.6261221145238,142.02204648067334,1
299.54570804482137,162.70787484189242,1
290.6187960899223,124.82415306540105,1
318.61118547642894,140.91887937217427,1
304.8834315270452,180.53780060710216,1
324.10430619717323,219.94703954706299,1
289.21072166214367,226.81607669344905,1
276.2393258926678,281.6446291220935,1
306.1516392718574,273.1428095468428,1
261.5582924572302,265.68697408990033,1
262.46560287809024,279.1412792970445,1
292.08679284753975,268.0940337421035,1
249.21121619684882,207.03553326335418,1
248.39152670043848,183.75284147584767,1
255.27683845478512,112.8526871165638,1
249.31091329911385,108.94450817826788,1
275.02670113532764,91.85425018730979,1
259.2880918462263,95.65049216259013,1
255.6016998417887,92.0643324611309,1
273.7935105455034,51.78773251792336,1
274.65977814587785,96.77021709633533,1
278.5583994107569,87.28914337942632,1
271.66102366595084,117.01695361212086,1
291.4676462581243,164.1779820916045,1
301.73710796006134,200.7625708110789,1
281.34030992033473,203.38211775333374,1
280.44641557702425,177.75160216611127,1
307.68886545384447,180.5078368655546,1
282.69418020492253,187.75968480733277,1
264.78073204914375,159.04303681175003,1
289.65848840388384,126.13039281579387,1
283.50053698136696,138.63772505871407,1
276.76256582844815,118.06085588044834,1
286.609723620828,89.92873560246932,1
278.2571640300748,81.43559913404914,1
277.698296215105,125.92311820414528,1
296.89600887117206,118.98050222557629,1
294.03772770126534,171.93006506920767,1
297.9588648674678,190.8022244694169,1
300.9336544406098,219.80498065127645,1
284.6667591661141,242.34190532733402,1
259.15289625812676,214.0063472382089,1
254.33461077300268,222.0435240883344,1
294.4052416110436,247.34893762366607,1
266.5599117092549,212.8355352958505,1
260.65616363186905,183.5999511449427,1
249.44741186594774,148.72640870323443,1
246.6191381707684,161.68926329526886,1
274.329029860383,125.90541605429559,1
278.12373115758976,155.96014899275193,1
260.2445917047062,116.10650646978797,1
249.0969752625992,148.72650325979689,1
248.29589166350794,166.86958485810817,1
276.77357186609896,197.4279618980901,1
278.1449536435716,219.95805247614763,1
252.31921522926186,224.46026049986807,1
280.1747355267131,217.96422742771534,1
262.1854817792254,214.06993186770347,1
277.392174982648,227.3783611449545,1
244.7510555886126,204.7842819240199,1
220.99814373619427,181.01667809872313,1
210.64105349202515,212.37820928208157,1
201.63066972800428,195.72175685861674,1
216.04969140439238,162.42145518955633,1
215.425346829968,182.7828269399892,1
219.59611109863255,174.28012674286904,1
215.50993063525394,142.7154142837877,1
222.15718988391876,135.97165823665551,1
233.03998859148186,154.75664168490303,1
230.31043140117578,164.58538120099172,1
189.21851706154112,151.76555889550664,1
214.99565368267628,177.44596639490908,1
192.88609789660512,181.0521177323512,1
211.83040646096057,199.79748058254745,1
187.21345271247813,168.7690130583644,1
188.9611004147699,166.10160809284406,1
167.16256350012802,180.12863703649742,1
158.38822516332178,165.55258282979904,1
186.24467767115485,153.75619081442184,1
186.67062820871203,152.02560081670234,1
156.12053558980418,171.84976686409834,1
159.68224546873932,167.88991883859993,1
115.21186837698595,133.07244987866443,1
127.30908063166365,123.0606457141804,1
135.85204878521904,114.03649946476156,1
140.69683090609976,142.342485753318,1
123.39335471393977,136.7226323832703,1
136.38698830548412,130.04508926068638,1
119.57230516832291,111.20272864595023,1
107.90396003280928,97.07179264496995,1
132.44184584775107,129.73326808881916,1
94.94927665236207,119.24755392383332,1
125.3698469878238,94.40822015827581,1
105.04053399116144,88.92762507798602,1
99.74473894401024,100.89875042968919,1
92.86354598344457,92.76427041621179,1
123.42756743714953,91.1018359072931,1
127.41792155430707,118.47793366522302,1
113.06632301169049,90.93508106134936,1
117.23102584189994,102.23541285040159,1
104.43427788592422,115.23123418460801,1
123.87313565070758,119.41292409017353,1
87.61177907151277,94.47341624393363,1
77.93461270306464,114.78280160626923,1
69.71538700436004,163.1110474554061,1
79.52073248131083,148.5011957913697,1
52.61603770226647,177.0396811314897,1
59.0037459357351,173.5100434644551,1
47.49450522202975,156.9564305231265,1
73.25911826095448,182.1406636894447,1
45.128605873539776,149.62079720827296,1
83.74162058156071,173.68087636570456,1
51.779864718564234,163.96722252661698,1
59.912972723933905,164.44226281448462,1
50.53334632827155,154.46255527656558,1
74.5701701906144,160.22350125634384,1
60.58534175702476,132.15126495161473,1
51.688112470505914,139.68185252233923,1
63.12504628401343,133.60691587706907,1
84.56115587103827,162.5038158878935,1
84.70302704520255,139.78591991408416,1
45.945041800244454,135.68865587254595,1
85.49664667876061,126.61537107180948,1
65.20867650603473,121.76666793454461,1
54.108597146310046,132.65403249592856,1
60.13944798386782,146.39865193847575,1
73.96668835131513,131.29528840850259,1
77.24386509916758,183.98927701410435,1
54.619240877471334,170.46878823655123,1
69.42044564527076,191.15588483077016,1
49.91453779562603,213.65392701943125,1
85.77319436770493,179.9425019968842,1
58.966619229050515,221.6253880879316,1
58.88940677724835,180.90094581775378,1
43.58450319182471,193.80749289190578,1
37.202916148664315,214.66584727844676,1
57.12249703593187,241.62970083403513,1
70.0017276361316,235.06656549200866,1
41.829888550856325,239.26746535795408,1
51.16948147616185,243.4359723315637,1
29.888361606453294,247.43543350458634,1
55.74102178572912,267.07338741984336,1
57.59618952869249,252.4977900278475,1
61.24613323901079,271.7585635494646,1
45.31945991927898,273.389740244146,1
34.59599592923824,256.1677364518795,1
46.953094178140475,291.8928897992595,1
46.934944149350294,279.71662552800876,1
55.721581866701456,265.04137233355624,1
68.20722694735434,290.9313044869103,1
69.86109725221681,314.9843141809186,1
63.079505508788614,294.7878807817683,1
87.68463643521478,319.92929294771784,1
96.22058435531412,319.6635371122204,1
100.35202467094206,314.7427755202112,1
137.82091727677096,293.7233342405576,1
147.34146573819652,294.0816559997646,1
148.1380420055749,320.2648036697344,1
164.10920139910078,289.26207461253756,1
198.60326194818794,313.2124111358655,1
214.90332901285984,302.0186879102916,1
207.17573650322052,259.27011580637327,1
234.55071739091485,262.8046978490188,1
247.9110426699702,253.14524300422528,1
225.85640081609313,235.8077213262766,1
253.0303328341159,198.1867631328899,1
245.65956576403897,211.06384365501458,1
260.38677396540345,183.72575482375612,1
272.0582661130309,198.05176523932394,1
313.6673978318451,180.01622743632134,1
311.89276022223436,162.49269928304085,1
342.1659247675491,169.8001351158286,1
320.62156277857457,151.350359541906,1
324.7067416868644,171.00787900449245,1
329.05475217455836,155.16770888227862,1
353.33373369752314,178.87974777601238,1
347.76929838967885,183.0698299032487,1
362.52971200727757,179.65086640068708,1
350.33268758135097,191.1911977312383,1
348.6479562574125,211.05559456972733,1
362.37470849824115,232.69963126284014,1
377.64595922295115,224.42247925152736,1
379.5910325933573,261.67849085816124,1
392.0757764531575,276.7222427302054,1
349.27564898478926,274.7868818932621,1
381.51097345046503,281.63193520985124,1
374.97042972684886,276.2257196484185,1
342.5117080590472,264.2557012436895,1
334.521249780373,278.39677327939637,1
367.53010791216366,286.01269881588655,1
344.4366139519035,288.7991172174303,1
334.6423272511219,266.0497071940412,1
343.43946949069806,285.69817233387676,1
318.11784007299696,285.74364721825856,1
336.9827566611595,293.6638913699052,1
312.76454859450837,262.23084076043625,1
343.48741045552134,269.64397121311356,1
326.52878046598573,301.67594512503655,1
332.29722555850293,274.03860145378934,1
337.20192067740106,263.6738823846222,1
318.3090342196834,260.08844878587973,1
334.4759650138437,288.58510051447723,1
321.42055754553087,258.7330264802475,1
332.42676700713656,259.2577902284114,1
301.446876778296,287.8706164836456,1
327.2542452344958,242.14693027588277,1
310.91988356222146,281.7673810791964,1
297.72195856573546,270.65998630139393,1
312.72179413635814,282.2188980421199,1
312.33474906415876,300.30404042564044,1
298.91787549450373,286.22878794099574,1
297.4747310012981,268.2937825083112,1
338.1487615299116,278.2193067977856,1
311.461951886855,287.53076417887644,1
336.30240197040655,265.9135068619614,1
308.6096092102126,226.66786590799015,1
334.1508315851938,210.2983880404666,1
336.7503588255602,222.96351525312727,1
334.6269093596684,244.80781145362644,1
298.6708848822148,219.3774815361382,1
322.7516260499614,200.92886859839965,1
336.88395125116404,252.70560075090094,1
329.15832041211695,250.34078169418947,1
288.4006431459196,280.89675875814356,1
421.9335769961726,268.1078299667081,0
413.3184556039019,287.1119920489444,0
413.40400903368226,288.2061730584088,0
387.4681399788857,287.5987944055403,0
393.7277543190764,292.303913260082,0
365.0859984575407,286.65382055194806,0
334.2521486775466,317.6576588099512,0
312.89070136582103,324.0355451620999,0
324.23236966720674,310.6645529806642,0
331.1031663342075,301.01644966966296,0
303.9372034192786,310.37737912994646,0
320.0591048920669,292.4756074847371,0
303.4120500718662,302.7541007274947,0
308.55603627494924,255.2060778857145,0
307.6881526573263,274.7045132479332,0
309.14041001325916,253.15184465259134,0
280.93182233584247,248.61811417327203,0
303.8901520110178,251.15759620985327,0
302.6053272338108,273.2316842824034,0
304.2720099219186,298.80939225774137,0
293.86034476428,260.9549234429038,0
321.94201586630396,292.49260742077416,0
285.8661638944003,292.408330822583,0
299.47239227504593,292.13940650661044,0
299.88709043222025,277.3790184467102,0
292.214044901948,283.2610859836708,0
280.9224070171145,252.21587081362202,0
300.4240522256445,228.59526943915523,0
297.82239563466953,219.30016878792082,0
306.15158324590476,217.47136036106173,0
292.5412204759305,177.05220438211808,0
329.2525791358266,189.29812581955267,0
318.47768311819044,192.51348541137352,0
309.96310216856347,199.32345560041864,0
320.75827413930637,186.43915049896412,0
325.7748281738818,212.81439469655933,0
310.8419473986009,203.8658628614195,0
310.5802388486798,242.70399558551975,0
327.6785890658964,253.37738080669965,0
319.2815856084471,278.9076121028538,0
310.49181875737594,315.0346753031076,0
280.5022196597249,327.8850056076106,0
282.09457595612116,335.015041682935,0
282.8045715554286,312.6705945537502,0
282.96101507136893,350.98540332848086,0
271.8857588980055,329.44269853072717,0
258.526096822346,333.81898926082584,0
249.79563897492687,310.204743266491,0
247.49648868245,273.26147739398914,0
240.14251473241492,271.25484390897077,0
226.9501094579866,227.84953775980676,0
256.096042359028,215.84283029354614,0
271.65935576765247,198.10213964456318,0
270.9095306988043,194.38000085592336,0
269.2217913167559,207.7609072673292,0
293.669719229475,185.54893655331867,0
288.70909756988726,202.1737451878076,0
326.7444331972982,221.4057115427937,0
308.38868540230544,215.22327528939334,0
291.6942184760477,222.84936733056378,0
317.14076198110604,256.0918820239259,0
313.51197434089954,275.2280487399796,0
312.9658501069259,287.9895965193869,0
283.8226700975844,311.6467534564023,0
271.42282554324834,314.30241064761816,0
294.6099856432356,319.5522514274671,0
244.68787434354616,321.6600141293561,0
239.35530772289795,320.82930090571574,0
224.48320497940952,346.61558578802146,0
206.7199079169525,328.8821985427377,0
180.53938327325335,315.53751447437287,0
158.98929679364977,294.41598736422793,0
173.40895774597334,279.1006779839143,0
144.08240671655813,266.8945688466297,0
147.90610378318493,240.20049091865147,0
182.90116440845713,233.4567236712314,0
153.55171220230636,180.9545828111677,0
160.8017503440404,155.9835237232413,0
182.99323200716205,163.673975182563,0
214.9786840125767,177.01370378566602,0
205.38730653344916,174.00874662819083,0
218.383283410648,160.31731624619766,0
225.9086958395179,204.94396562910265,0
223.93561656461583,203.85512871572712,0
228.0558724686562,204.17675000330794,0
241.010472882177,249.8841980249946,0
214.80415870753845,297.60124631665326,0
227.7966562465894,301.0930770094941,0
208.00169526620132,338.86998126121193,0
206.54432212485034,360.67123284619436,0
215.28227499353588,366.49920189743017,0
205.49153254523588,341.43172658404217,0
193.18704938562794,343.0740596356519,0
180.80094671358876,313.1074254245914,0
215.27617461093462,318.06803551080316,0
208.98074581620904,294.6469752850264,0
214.32658056905115,270.422528444479,0
186.16027967729687,243.15999777132726,0
219.83683204959033,215.01657835916228,0
235.76040649575404,195.78826042273508,0
222.2628309448181,227.10128280020365,0
245.0716754960037,226.6783493837816,0
245.15237938170063,187.23613292721322,0
263.57501234166233,197.40592128309993,0
244.6706443715076,243.34521794589693,0
246.06684702329866,259.607216059718,0
245.6904040186424,244.8683802871045,0
239.69143462696923,283.56711168398124,0
243.6469593633895,265.00378180069066,0
264.5041862362604,263.6552847480659,0
248.57875444641587,253.30477451752955,0
220.05842204202042,257.40013144225014,0
218.07236144514113,230.92484078698075,0
217.99360867110124,212.6917913711714,0
258.38627447816503,192.4539672684469,0
253.50940275842188,165.5309999602669,0
265.56525842769366,166.0834210289708,0
244.00944714283017,171.47191383638057,0
264.3691719797408,165.5484687065934,0
252.92165275220552,196.6661480584601,0
253.1722658773921,231.07133346366382,0
293.41211559757676,228.26197988655076,0
289.8454470647224,254.51578897107828,0
272.97046820514015,240.66720052106146,0
279.609695510152,262.1672098927619,0
289.79876854127156,240.54596984815447,0
275.70608040082993,207.9622870809439,0
264.7574147937838,192.06855391515805,0
295.4661770758062,151.0149490695786,0
289.2365874602464,132.21899675914375,0
310.95418042600886,152.63296719579606,0
280.6089397460053,144.94550625400737,0
305.1663556119728,165.67944658672923,0
320.8336846240095,177.09893211780502,0
325.323096186642,159.4845066017185,0
303.45770826477525,171.2023542873234,0
316.5970238059763,192.06254985922087,0
308.7645470899055,160.91947546767045,0
317.118757870765,215.34419222307753,0
308.2242002934732,206.1521205955644,0
301.8599226294823,168.95051957432426,0
330.1725869622661,130.95579000646376,0
319.26704349570036,90.43961978805152,0
305.05039101347364,114.55994582339514,0
320.1017102780574,114.22164778592969,0
330.27619326428726,92.74833635031183,0
337.2385894125836,120.15578380494685,0
298.93487407090635,91.60417564289526,0
299.1855398677677,71.43656951865262,0
274.53225187615493,68.00675873094258,0
284.3571822756871,29.46312011162547,0
300.66477651542124,23.127421039246656,0
289.0503858855325,34.68465558071955,0
285.3116849282881,66.5062252979277,0
297.03028854788107,32.86983227964248,0
274.20088899960416,53.70203218532487,0
265.9705541942925,67.13231573943887,0
242.2385591720663,62.83307342433221,0
277.35600092637617,30.930086762542373,0
276.2916298993394,52.33933304587714,0
264.9823919454477,22.561747237202383,0
250.52670724952878,52.64385508505046,0
259.6348170203838,73.28842908473376,0
269.84163254402193,75.88267555172467,0
243.32201344641177,52.645835989573754,0
271.09257115773346,70.97964691980417,0
238.0016000345501,83.9680952449072,0
252.4867806865951,75.43139577601676,0
265.38584923502003,48.05865937574595,0
257.51320547329584,75.57722102621523,0
219.91133118360221,60.053052774102696,0
231.6703906279854,52.06697692056673,0
211.15633064796396,60.83728530841944,0
212.08202090716497,40.65569627926993,0
229.46187695077893,36.107847907938265,0
220.65178321690001,59.52544847612694,0
211.9394002436514,43.10829253370639,0
230.82521145301283,29.956158473200446,0
218.7329022037787,27.204440758676242,0
238.1422332507448,54.0693809089409,0
219.71940307414934,38.15694375893452,0
204.2507315063211,33.809921476550414,0
196.4315853390555,16.985309781233923,0
162.4840988513283,40.286619006321814,0
178.04802273098633,17.486550585758778,0
151.7131407870904,38.68496959241958,0
180.46250395267236,30.851255265059024,0
156.87772563029623,56.60052138305957,0
143.23146651878068,63.48714553528697,0
110.97025546269863,83.9148858422567,0
93.56428436161411,107.14305946489446,0
113.59399183504907,131.44790541502948,0
95.52768787913372,141.77797753805976,0
108.53756717201313,114.64520757005408,0
121.7434921627358,129.2726071596196,0
104.49458939118944,119.22306628819751,0
119.52499372228337,151.80801722614592,0
107.4925253757379,126.21074583916675,0
89.55806457299805,161.29539770824854,0
78.01479910922525,119.50104742197595,0
95.50838041450757,138.07294349344448,0
83.88872896628774,108.50415180294749,0
95.32932546711261,101.5939415819729,0
131.6798837849478,116.26875378190465,0
105.13465439679884,102.11591891505373,0
138.5660892693807,84.31602329201831,0
156.4556709112212,99.76279480592541,0
123.1772017503014,82.7769815213444,0
147.87082702651628,122.12077041165492,0
159.904993343723,95.44610162142254,0
145.5686705603582,105.85789085562726,0
137.7384240324056,109.86953765859465,0
129.94309398501892,66.62391521163681,0
166.29334389717985,95.86081861285106,0
140.19011199800164,52.526308083605954,0
175.6600900769787,51.449265207381984,0
183.51340275060923,78.81375348628757,0
156.2929042083765,48.33373709344903,0
194.04592261710297,85.59023828038215,0
175.93447662408568,94.35216228141542,0
166.20333244888116,76.75268567453435,0
179.17164708650182,110.59542621421923,0
200.58909475680218,94.35387776669046,0
173.81053444259814,122.28852613760864,0
167.92850256473204,114.09622467110057,0
179.65870060190704,82.20619675067394,0
170.42210797709487,58.518171702429925,0
209.09307250368408,95.10117088002761,0
174.06250643259864,66.87160621708193,0
205.91351901700799,91.88973169337294,0
220.36993828126583,108.84716783833176,0
202.15854281884185,143.66794630755533,0
212.8101162713991,169.86519372647626,0
222.71438696247293,187.11729222418367,0
247.73354713991668,150.52559841321983,0
226.28691815211772,146.34383776754078,0
239.01174298470775,132.42467540475053,0
226.24785965636406,114.5363039405081,0
222.47662075072344,106.66797413221565,0
221.5622795422597,137.91393418124198,0
218.04255518467255,141.33753682719168,0
233.9400218259994,134.34621613614172,0
252.09408652506966,180.43901871600536,0
254.34969404531086,171.38060389494564,0
272.4366391860069,203.91496728774092,0
267.689819998676,187.09392886885982,0
275.777941808707,176.58691929492244,0
266.46315685997473,147.44801342900985,0
270.9311627457614,138.11878092969977,0
277.09272212051656,141.28900367936325,0
303.14609484035424,117.52807849253657,0
293.9150143059407,154.5381729566392,0
295.519982256863,169.39273400345292,0
290.43425858968914,194.1113341098846,0
305.12358178783643,178.48013618974423,0
321.4628731412863,158.94756226535785,0
297.73294324663385,149.9894481746157,0
339.29392984489823,118.98300415610748,0
346.2816833203887,105.48229368549812,0
332.8695998355093,128.19370225019514,0
303.3810963188346,123.97050705799313,0
339.6761661966961,133.87958631128788,0
324.80289590414895,144.4335309036364,0
337.2458337135806,131.4525401493401,0
361.5288767168635,137.89273442903192,0
361.0681320175924,133.05854132593186,0
338.8809025669154,138.1517107517227,0
328.1821452566573,123.48090068397175,0
321.6982970340948,66.96639452627852,0
345.97359605615156,67.77190882918995,0
359.98329044455966,83.22852879626112,0
322.4074242455326,45.02169127940368,0
339.38159023282554,63.34870321710292,0
324.60918879567294,70.80684694337833,0
344.36001571901767,68.97596574258671,0
340.03067591974013,68.51654216246703,0
331.4334408808366,102.12029565253306,0
330.8740707691993,82.84162077423707,0
316.2626503344168,85.17526823728667,0
339.52031431760315,53.506461802309104,0
312.4330921471133,61.59396872610171,0
342.6485027533433,64.26571205874563,0
326.02590353395965,34.36070687571623,0
343.6650025832764,55.35025125225059,0
309.27905665745936,29.151484197231355,0
340.6635168718538,35.0685788514798,0
309.58116848945065,58.30364809643669,0
348.2255644155864,94.7596808579525,0
344.9351918484321,128.9562370962592,0
355.426428916096,153.50737413834355,0
320.70968054235146,152.22673849555795,0
320.09591906022666,167.82197631105979,0
346.8395261239278,149.7761593279667,0
319.5967044383809,145.0694857850069,0
357.4717464871212,137.22956263481512,0
317.9065938293495,107.82626998190989,0
317.7217524135954,110.49041875133258,0
330.6429858103694,136.05333649661713,0
330.34532480772674,117.03327704045557,0
321.175856360281,104.27736670666388,0
357.8940276003329,163.10834355835777,0
366.10872674312276,169.46231965747154,0
328.63081960344266,188.38486359005395,0
371.3599246487516,186.63785279307038,0
364.2165462228904,214.91606262125077,0
372.9789406770482,191.1331227154363,0
332.3723955661314,182.15067495035916,0
355.1265865448335,129.79705196489624,0
354.24463980759333,154.3921730086035,0
342.7431380892612,143.97748672577234,0
339.4904019281916,134.94588001925274,0
364.2294546104175,155.28993451134085,0
355.11623275527035,205.68641502691713,0
344.1166364754433,209.28509405993162,0
381.65684034042613,216.73720720311644,0
372.65827307746855,197.65184129426913,0
370.42146181634234,206.05768277047943,0
369.9554665314088,178.16489212385872,0
354.58850410249465,166.29255740626797,0
378.75499891259045,165.82225488533768,0
383.9303990012886,149.35241780370822,0
365.64819225718725,117.261848617537,0
369.0708494139551,142.35040528013695,0
382.31978901471246,164.58625114432022,0
399.2063745157563,186.59519065747955,0
366.09755728371476,224.46173232758701,0
371.3448442067143,196.1431660383354,0
370.3030082351195,186.7056877938714,0
401.9588754943781,183.48604166650028,0
382.3552118253655,173.20808333142182,0
392.5888934618752,151.2191584040528,0
393.9182180288415,188.07006498694813,0
391.905517829785,184.73095325318604,0
377.6405597703036,184.17276510669967,0
374.1105347807171,127.28689704562385,0
353.1126747905067,121.4363828952641,0
376.9033660510107,132.35750628153158,0
381.54178886586703,129.06043622763787,0
382.54197100696075,122.53172865035992,0
393.97821978278245,154.6044687313935,0
353.0262799882622,178.19827713820294,0
389.71675453063784,151.69752101221684,0
378.0624795308534,120.13950215293528,0
374.2425292387523,89.94851766919965,0
348.8037075934251,90.01259509063482,0
338.2231514573729,74.70613699365884,0
362.0859593398494,74.28921835680347,0
356.91330348411554,50.78201954022984,0
330.58827100907985,102.28705929821484,0
344.06263329752557,137.83445562894798,0
325.90076986155754,196.1017954744435,0
325.89343718611156,231.97147686402556,0
336.7547235058409,205.37390074522068,0
328.33522193459066,201.15733610951867,0
360.31609456267006,190.4233120735357,0
362.7614651591112,201.0274341891448,0
360.6327114383618,137.61595224154024,0
336.5948862790294,97.58139048621871,0
344.2072913031467,117.61927941627835,0
324.7582709293562,104.29473390679806,0
326.06382270263316,187.30990719801144,0
335.49168600944336,208.70767414522055,0
346.6701788060142,189.15201872413977,0
334.2670217673219,188.40351274172315,0
321.5122967319468,208.80845622585937,0
331.1568965512083,172.13783702098078,0
325.3780294357983,109.92458483472308,0
290.95953843083475,88.70696089130666,0
311.99122509194854,88.48701343912239,0
321.61004404597935,55.093176308568445,0
307.72275262074925,123.12329713919866,0
301.9793954440113,179.35790277343636,0
328.5547841471371,196.52767209089367,0
344.10834205667396,211.4865445907004,0
347.35758976961785,228.09198456993045,0
330.9990726149567,196.0014158361017,0
306.1470327003864,194.3683665465894,0
298.131782107281,144.57913460563233,0
315.2746459455733,145.92483721870502,0
313.44324272398023,146.76875029620422,0
320.9265904482874,173.50282931864882,0
323.45370532044035,166.83164517912203,0
325.9131710039658,183.88376362734908,0
339.08251571151686,190.27479176836235,0
345.30575087993304,193.38277189769732,0
